Ticker,Date,Alpha,Beta,StandardDeviation,RSquared,SharpeRatio,TreynorRatio,TrackingError,InformationRatio,SortinoRatio,Momentum,AnnualizedReturn,UpsideCapture,DownsideCapture
ENR,2014-09-30,1.41,0.97,25.26,25.53,0.64,0.17,21.8,0.06,1.23,93.04,14.06,106.24,114.24
EXAS,2014-09-30,28.67,1.37,48.86,13.76,1.02,0.36,45.64,0.63,3.26,597.12,47.46,189.3,67.46
GGG,2014-09-30,-1.89,1.75,28.01,68.07,0.89,0.14,18.67,-0.1,1.67,187.64,23.53,162.75,183.88
STL,2014-09-30,-9.06,1.37,27.1,44.54,0.44,0.09,20.76,-0.44,0.81,52.93,8.87,108.23,174.38
ZINC,2014-09-30,-19.48,2.31,42.59,51.34,0.38,0.07,34.38,-0.57,0.54,41.04,7.12,173.93,317.14
INDB,2014-09-30,0.44,0.91,20.38,34.65,0.71,0.16,16.52,0.03,1.29,85.83,13.19,88.43,97.8
MDR,2014-09-30,-55.71,2.11,46.19,36.28,-0.5,-0.11,39.66,-1.4,-0.56,-84.91,-31.49,85.79,489.74
MCGC,2014-09-30,-8.71,1.29,31.64,28.85,0.35,0.09,26.96,-0.32,0.7,37.03,6.5,84.22,148.1
MTZ,2014-09-30,6.33,1.2,35.53,20.08,0.7,0.21,31.88,0.2,1.13,152.02,20.31,130.44,157.26
MDAS,2014-09-30,-12.47,1.16,38.64,15.67,0.14,0.05,35.54,-0.35,0.28,-8.2,-1.7,65.82,156.54
ALOG,2014-09-30,1.04,0.89,25.23,21.76,0.58,0.17,22.36,0.05,1.18,79.3,12.39,82.75,89.04
AVA,2014-09-30,-0.52,0.67,15.87,31.56,0.62,0.15,13.81,-0.04,0.93,54.02,9.02,69.39,78.5
ATMI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CJES,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLR,2014-09-30,1.17,0.88,27.02,18.62,0.55,0.17,24.42,0.05,0.88,74.53,11.78,102.3,138.11
BWA,2014-09-30,5.76,1.56,30.54,45.55,0.97,0.19,23.72,0.24,1.72,250.83,28.53,155.27,142.0
AEP,2014-09-30,10.08,0.39,14.11,13.24,1.14,0.41,15.43,0.65,1.85,112.24,16.24,67.38,19.21
CPE,2014-09-30,21.07,2.11,69.82,15.94,0.77,0.25,65.67,0.32,1.53,381.42,36.93,205.9,211.29
BLK,2014-09-30,-10.46,1.44,25.28,56.41,0.46,0.08,17.66,-0.59,0.79,53.26,8.91,111.94,164.6
CELG,2014-09-30,10.98,1.11,26.92,29.71,1.04,0.25,22.61,0.49,1.88,239.11,27.66,146.52,110.9
CSV,2014-09-30,22.01,0.9,32.51,13.34,1.1,0.4,30.29,0.73,2.48,360.6,35.73,151.95,62.15
CECO,2014-09-30,-43.82,2.63,76.92,20.49,-0.04,-0.01,71.91,-0.61,-0.08,-79.1,-26.88,84.55,418.9
CLDX,2014-09-30,0.94,2.76,76.14,22.89,0.57,0.16,70.77,0.01,1.21,136.07,18.74,245.07,355.19
N,2014-09-30,24.19,1.26,40.62,16.89,1.07,0.35,37.19,0.65,1.75,485.23,42.39,126.14,17.65
CNK,2014-09-30,11.14,1.06,25.46,30.24,1.08,0.26,21.28,0.52,1.8,233.5,27.24,126.96,79.75
CNL,2014-09-30,9.74,0.51,15.71,18.26,1.12,0.35,15.62,0.62,1.45,125.68,17.68,81.82,43.12
CYH,2014-09-30,-5.95,1.62,41.14,27.05,0.46,0.12,36.08,-0.17,0.87,71.59,11.4,122.13,184.26
CRVL,2014-09-30,-8.0,1.19,34.69,20.41,0.3,0.09,31.04,-0.26,0.36,19.89,3.7,107.17,203.65
CRK,2014-09-30,-27.14,1.41,42.22,19.58,-0.13,-0.04,38.25,-0.71,-0.19,-51.65,-13.53,84.38,307.08
CR,2014-09-30,1.37,1.43,25.64,54.7,0.91,0.16,18.19,0.08,1.58,174.13,22.35,140.85,137.66
CYBX,2014-09-30,16.78,0.81,35.06,9.24,0.83,0.36,33.5,0.5,1.94,220.95,26.27,124.25,76.65
MORN,2014-09-30,-0.18,0.59,18.72,17.26,0.47,0.15,17.87,-0.01,0.76,43.21,7.45,43.56,43.02
DV,2014-09-30,-17.02,1.36,39.62,20.64,0.1,0.03,35.61,-0.48,0.12,-19.52,-4.25,66.54,162.03
DAKT,2014-09-30,-1.43,1.37,38.99,21.51,0.5,0.14,34.89,-0.04,0.93,84.43,13.02,120.52,193.6
DK,2014-09-30,15.43,1.6,45.98,21.18,0.87,0.25,41.59,0.37,1.53,341.72,34.6,206.1,192.58
ECHO,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PERY,2014-09-30,-9.39,1.6,42.47,24.77,0.36,0.1,37.68,-0.25,0.45,33.17,5.9,125.0,249.72
DIN,2014-09-30,2.45,2.03,42.75,39.46,0.79,0.17,35.95,0.07,1.75,253.12,28.7,162.2,172.76
PCL,2014-09-30,-4.47,0.99,18.93,47.95,0.57,0.11,13.66,-0.33,0.89,57.24,9.47,95.5,132.29
POM,2014-09-30,13.82,0.33,18.06,5.7,1.04,0.58,19.67,0.7,2.49,137.66,18.9,73.08,11.35
STT,2014-09-30,-11.34,1.5,27.49,52.12,0.43,0.08,20.14,-0.56,0.65,49.92,8.44,109.12,175.05
ENZN,2014-09-30,-22.51,1.16,42.81,12.76,-0.11,-0.04,40.04,-0.56,-0.19,-48.64,-12.48,45.52,203.39
FRM,2014-09-30,-9.02,1.87,46.93,27.73,0.42,0.11,41.52,-0.22,0.72,56.84,9.42,152.05,270.9
FXEN,2014-09-30,-17.37,2.47,67.93,23.0,0.3,0.08,62.67,-0.28,0.54,-5.88,-1.21,167.35,385.66
MOH,2014-09-30,3.06,1.75,39.45,34.19,0.76,0.17,33.49,0.09,1.31,206.67,25.12,198.03,233.92
GLUU,2014-09-30,17.95,2.42,73.11,19.15,0.75,0.23,68.36,0.26,1.55,341.88,34.6,200.86,225.93
FIO,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PANW,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PIR,2014-09-30,3.68,1.75,40.15,33.34,0.76,0.17,34.26,0.11,1.4,215.6,25.84,167.13,189.62
PLXS,2014-09-30,-15.28,1.87,37.52,43.48,0.36,0.07,30.47,-0.5,0.67,40.21,6.99,149.94,245.15
POL,2014-09-30,12.11,1.86,35.55,47.78,1.15,0.22,28.09,0.43,2.14,455.95,40.93,218.19,179.12
PRLB,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRIM,2014-09-30,10.35,1.49,34.79,31.92,0.96,0.22,29.42,0.35,1.73,289.18,31.23,156.55,142.09
RAVN,2014-09-30,4.6,0.85,30.24,13.92,0.59,0.21,28.13,0.16,1.35,95.34,14.33,90.18,100.46
PBYI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PVTB,2014-09-30,-9.74,1.95,52.84,23.82,0.38,0.1,47.81,-0.2,0.44,23.93,4.38,154.3,293.99
PB,2014-09-30,-4.67,1.24,23.57,47.99,0.61,0.12,17.28,-0.27,1.0,79.17,12.37,94.74,118.89
RDI,2014-09-30,13.82,0.2,24.18,1.25,0.7,0.83,26.23,0.53,2.07,104.38,15.37,50.73,5.82
RBC,2014-09-30,-9.67,1.37,26.67,46.32,0.43,0.08,20.16,-0.48,0.62,48.91,8.29,116.88,195.33
REV,2014-09-30,27.29,2.05,75.54,12.81,0.78,0.29,71.88,0.38,2.77,558.04,45.76,208.99,117.6
SAPE,2014-09-30,-0.2,1.07,28.01,25.54,0.58,0.15,24.19,-0.01,1.1,86.94,13.33,97.6,95.14
SPNS,2014-09-30,24.55,1.7,50.01,20.26,1.01,0.3,45.61,0.54,1.94,587.54,47.05,202.1,118.44
SBNY,2014-09-30,18.05,0.74,21.36,21.18,1.38,0.4,19.27,0.94,2.43,286.41,31.04,102.51,9.7
SGY,2014-09-30,-14.24,2.6,51.34,44.69,0.5,0.1,43.63,-0.33,1.0,92.27,13.97,166.11,288.17
SUBK,2014-09-30,-15.65,0.88,32.65,12.57,-0.07,-0.02,30.57,-0.51,-0.09,-31.99,-7.42,64.04,198.72
STLD,2014-09-30,-13.82,1.8,35.05,46.31,0.4,0.08,27.8,-0.5,0.68,49.09,8.31,123.6,214.68
TGE,2014-09-30,-14.19,1.71,53.1,18.01,0.23,0.07,48.98,-0.29,0.42,-6.32,-1.3,92.7,187.73
TXRH,2014-09-30,10.86,0.82,22.81,22.83,1.03,0.29,20.17,0.54,1.57,183.9,23.21,110.06,87.13
TFX,2014-09-30,4.35,0.99,19.63,44.08,0.99,0.2,14.68,0.3,1.61,140.79,19.21,103.84,66.65
UGI,2014-09-30,8.83,0.64,15.62,29.61,1.2,0.29,13.93,0.63,1.95,139.43,19.08,84.58,40.83
UPIP,2014-09-30,-11.5,1.1,53.53,7.43,0.1,0.05,51.52,-0.22,0.27,-28.46,-6.48,51.64,189.54
VNTV,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VRTU,2014-09-30,4.3,1.94,40.11,40.66,0.85,0.18,33.28,0.13,1.75,274.71,30.24,192.67,188.72
VSAT,2014-09-30,1.52,1.22,35.47,20.73,0.57,0.17,31.72,0.05,1.14,107.37,15.7,87.82,74.18
VSH,2014-09-30,-11.45,2.34,46.56,44.13,0.53,0.1,39.05,-0.29,1.08,104.72,15.41,211.6,358.44
ZAGG,2014-09-30,-4.7,2.0,71.12,13.83,0.37,0.13,67.34,-0.07,0.58,6.69,1.3,87.77,156.67
DXPE,2014-09-30,25.58,1.49,45.11,19.12,1.08,0.33,41.09,0.62,1.56,560.81,45.89,164.18,67.02
GOOG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERII,2014-09-30,-12.3,0.95,49.45,6.5,0.05,0.02,47.82,-0.26,0.07,-39.38,-9.53,74.16,228.25
ECYT,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENS,2014-09-30,-1.05,1.66,30.13,52.98,0.81,0.15,22.43,-0.05,1.17,168.72,21.86,161.72,206.61
AEL,2014-09-30,3.17,1.7,30.64,53.97,0.96,0.17,22.77,0.14,1.62,242.78,27.94,175.05,176.19
HCP,2014-09-30,4.32,0.57,18.77,16.06,0.7,0.23,18.12,0.24,1.15,76.56,12.04,64.05,35.79
HIG,2014-09-30,-15.86,1.89,31.13,64.09,0.42,0.07,22.03,-0.72,0.74,52.29,8.78,139.31,217.56
CBF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HPQ,2014-09-30,-20.93,1.48,34.31,32.59,0.05,0.01,28.88,-0.72,0.09,-17.82,-3.85,84.22,211.81
BMTC,2014-09-30,-0.32,0.98,21.46,36.46,0.69,0.15,17.11,-0.02,1.23,87.25,13.37,92.74,102.46
ACHN,2014-09-30,42.68,2.35,109.18,8.07,0.72,0.34,106.18,0.4,2.1,523.75,44.21,234.25,199.54
PFG,2014-09-30,-7.37,1.74,27.59,69.76,0.71,0.11,18.08,-0.41,1.46,120.12,17.09,153.65,205.68
ATW,2014-09-30,-17.13,1.69,30.43,53.57,0.29,0.05,22.62,-0.76,0.44,23.87,4.37,103.8,202.74
ACN,2014-09-30,-0.32,1.18,21.18,54.25,0.84,0.15,14.53,-0.02,1.22,118.19,16.89,112.99,113.44
BBT,2014-09-30,-5.37,1.07,21.65,42.98,0.52,0.1,16.38,-0.33,0.73,55.65,9.25,97.07,137.46
ACM,2014-09-30,-15.85,1.63,30.8,48.6,0.3,0.06,23.58,-0.67,0.4,24.36,4.46,119.37,215.23
PXD,2014-09-30,18.4,1.37,32.47,30.94,1.21,0.29,27.41,0.67,2.15,444.97,40.37,155.76,83.1
CBG,2014-09-30,-6.63,2.08,36.99,55.04,0.68,0.12,28.59,-0.23,1.18,153.32,20.43,188.43,254.37
CERN,2014-09-30,16.69,0.58,21.65,12.43,1.18,0.44,21.01,0.79,2.14,218.56,26.08,94.19,17.17
QCOM,2014-09-30,-3.89,1.2,23.17,46.71,0.63,0.12,17.11,-0.23,1.14,81.63,12.68,102.01,131.07
INWK,2014-09-30,5.76,0.77,38.89,6.84,0.45,0.23,37.66,0.15,0.6,63.77,10.37,73.61,63.78
BWS,2014-09-30,20.07,1.06,45.09,9.71,0.81,0.34,42.85,0.47,1.5,273.87,30.18,141.03,121.37
JCI,2014-09-30,-8.92,1.68,28.62,59.9,0.59,0.1,20.21,-0.44,1.06,90.4,13.75,139.62,200.33
JNJ,2014-09-30,6.74,0.57,13.64,29.96,1.13,0.27,12.78,0.53,2.25,106.49,15.61,75.32,42.95
JWN,2014-09-30,1.8,1.28,26.23,41.89,0.82,0.17,20.35,0.09,1.15,147.73,19.89,123.33,137.31
TDC,2014-09-30,0.14,0.84,30.92,12.89,0.42,0.16,28.94,0.0,0.8,52.33,8.78,68.41,88.61
TRV,2014-09-30,3.83,0.86,17.1,43.69,0.99,0.2,12.97,0.3,1.92,117.53,16.82,93.91,75.14
K,2014-09-30,1.39,0.47,14.91,17.33,0.58,0.18,15.26,0.09,1.04,45.9,7.85,64.39,78.0
AMSC,2014-09-30,-65.96,1.29,53.01,10.32,-0.87,-0.36,50.34,-1.31,-1.22,-95.8,-46.94,-94.18,292.65
T,2014-09-30,4.95,0.45,14.72,16.65,0.81,0.26,15.25,0.32,1.44,72.43,11.51,61.07,41.48
AA,2014-09-30,-16.06,1.72,32.93,47.9,0.32,0.06,25.63,-0.63,0.47,29.45,5.3,128.51,232.08
CB,2014-09-30,5.7,0.61,13.21,37.19,1.14,0.25,11.67,0.49,1.53,103.39,15.26,76.33,49.04
LOW,2014-09-30,4.87,1.22,24.77,42.0,0.95,0.19,19.08,0.26,1.51,177.4,22.64,128.12,121.58
MHFI,2014-09-30,14.12,1.02,24.78,29.5,1.2,0.29,20.81,0.68,1.64,276.62,30.37,123.1,38.67
ACE,2014-09-30,4.62,0.81,15.3,48.55,1.11,0.21,11.27,0.41,1.93,121.1,17.2,87.29,59.45
ADI,2014-09-30,-1.96,1.22,21.18,57.67,0.79,0.14,14.07,-0.14,1.41,107.03,15.67,123.37,156.95
ADBE,2014-09-30,-1.68,1.27,25.17,44.69,0.71,0.14,19.06,-0.09,1.31,109.41,15.93,125.84,149.67
BF_B,2014-09-30,13.48,0.66,16.88,26.69,1.4,0.36,15.14,0.89,2.74,202.18,24.75,90.91,30.68
ADSK,2014-09-30,-5.36,1.81,34.07,49.29,0.66,0.12,26.52,-0.2,1.31,131.51,18.28,164.64,210.55
AET,2014-09-30,9.1,1.07,24.56,32.98,1.04,0.24,20.13,0.45,1.88,207.16,25.16,119.81,76.84
BRCM,2014-09-30,-5.93,1.1,29.74,23.87,0.37,0.1,25.98,-0.23,0.6,39.42,6.87,101.89,179.95
CCL,2014-09-30,-10.36,1.31,26.71,41.92,0.37,0.07,20.76,-0.5,0.67,37.36,6.55,79.7,115.65
COV,2014-09-30,2.7,0.98,22.06,34.61,0.81,0.18,17.84,0.15,1.44,116.36,16.69,103.63,108.77
DD,2014-09-30,0.57,1.41,22.99,65.34,0.97,0.16,14.56,0.04,1.6,165.69,21.58,130.93,124.86
CCE,2014-09-30,9.75,1.07,20.92,45.86,1.25,0.24,15.42,0.63,2.28,232.13,27.13,135.55,100.13
BA,2014-09-30,5.17,1.09,22.15,42.6,0.99,0.2,16.83,0.31,1.71,165.06,21.53,127.11,101.52
AN,2014-09-30,9.57,0.96,27.96,20.49,0.87,0.25,24.94,0.38,1.52,178.26,22.71,109.07,90.22
BAC,2014-09-30,-18.04,1.63,36.56,34.82,0.19,0.04,30.67,-0.59,0.32,2.77,0.55,123.17,249.64
BK,2014-09-30,-9.39,1.29,24.04,50.37,0.44,0.08,17.36,-0.54,0.66,46.42,7.92,103.45,173.41
CAT,2014-09-30,-5.04,1.6,29.35,52.06,0.67,0.12,21.82,-0.23,1.26,116.84,16.74,125.45,156.91
LSI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CBS,2014-09-30,7.61,1.82,30.0,64.55,1.19,0.2,20.92,0.36,2.32,371.23,36.35,200.31,174.27
NRG,2014-09-30,-4.79,0.67,25.69,11.96,0.22,0.08,24.49,-0.2,0.34,12.36,2.36,73.3,136.41
CINF,2014-09-30,5.56,0.79,15.32,45.87,1.15,0.22,11.62,0.48,2.73,127.6,17.88,88.96,64.61
CTXS,2014-09-30,-8.61,1.78,37.61,39.01,0.5,0.11,31.11,-0.28,0.88,81.85,12.7,118.08,163.41
M,2014-09-30,13.78,0.95,26.63,22.13,1.07,0.3,23.51,0.59,1.81,244.99,28.1,111.67,55.05
RAI,2014-09-30,14.29,0.46,16.07,14.09,1.33,0.47,16.53,0.86,2.66,171.15,22.08,81.88,8.91
DPS,2014-09-30,19.92,0.04,17.18,0.1,1.2,5.03,21.34,0.93,2.64,159.23,20.99,71.51,1.73
EA,2014-09-30,2.85,1.03,36.39,14.01,0.51,0.18,33.75,0.08,1.28,86.93,13.33,99.68,105.69
CNX,2014-09-30,-22.69,1.72,34.95,42.06,0.11,0.02,28.23,-0.8,0.15,-11.39,-2.39,96.77,246.78
MWV,2014-09-30,-2.57,1.41,25.25,54.44,0.76,0.14,17.88,-0.14,1.25,122.05,17.3,137.94,163.24
LLY,2014-09-30,12.46,0.43,14.05,16.66,1.36,0.44,14.85,0.84,3.19,147.27,19.85,68.94,-1.4
THC,2014-09-30,-0.89,1.9,46.95,28.57,0.6,0.15,41.42,-0.02,1.43,152.51,20.35,176.53,214.46
EQR,2014-09-30,7.41,0.76,19.44,26.39,0.98,0.25,16.99,0.44,1.68,135.54,18.69,93.77,69.98
MCO,2014-09-30,15.02,1.42,29.94,39.28,1.23,0.26,23.98,0.63,2.06,398.03,37.86,170.37,104.97
MDT,2014-09-30,-2.67,1.12,19.66,56.87,0.74,0.13,13.01,-0.21,1.31,88.78,13.55,109.73,126.85
MMM,2014-09-30,0.44,1.08,17.02,70.03,1.0,0.16,9.38,0.05,1.31,117.53,16.82,113.1,119.73
NKE,2014-09-30,11.53,0.8,22.12,22.63,1.07,0.3,19.64,0.59,1.5,189.01,23.65,86.89,26.47
RIG,2014-09-30,-37.71,1.8,37.01,41.19,-0.27,-0.06,30.27,-1.25,-0.44,-56.89,-15.49,66.69,283.69
FLS,2014-09-30,-8.41,1.88,30.77,64.97,0.67,0.11,21.58,-0.39,1.15,120.52,17.14,142.38,185.61
NBL,2014-09-30,-1.78,1.34,26.99,42.98,0.7,0.14,20.86,-0.09,0.82,112.9,16.32,113.32,122.79
FOSL,2014-09-30,6.07,1.76,41.18,31.75,0.8,0.19,35.45,0.17,1.0,230.05,26.97,161.34,174.06
FOXA,2014-09-30,7.25,1.14,24.22,38.86,1.03,0.22,19.03,0.38,1.75,198.14,24.42,144.97,125.66
FSLR,2014-09-30,-26.2,1.92,64.91,15.22,0.05,0.02,60.98,-0.43,0.1,-56.95,-15.51,155.29,429.55
TMO,2014-09-30,8.92,0.92,20.7,34.55,1.12,0.25,16.78,0.53,2.33,184.27,23.24,114.99,78.48
VAR,2014-09-30,0.93,0.92,21.25,32.7,0.71,0.16,17.47,0.05,1.21,90.17,13.72,75.73,68.09
WM,2014-09-30,3.01,0.74,15.91,37.72,0.9,0.19,13.02,0.23,1.22,92.66,14.01,92.71,90.42
AUXL,2014-09-30,-2.78,0.69,48.93,3.43,0.16,0.11,48.27,-0.06,0.36,-12.74,-2.69,25.0,34.12
PBF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GME,2014-09-30,0.35,1.16,39.2,15.29,0.46,0.16,36.14,0.01,0.88,70.91,11.32,103.78,140.23
CEMP,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CAVM,2014-09-30,-0.42,1.55,36.59,31.44,0.64,0.15,31.16,-0.01,1.13,131.63,18.29,141.66,190.66
CHS,2014-09-30,-14.03,1.58,37.01,31.88,0.28,0.07,31.5,-0.45,0.54,21.86,4.03,113.79,244.52
CIR,2014-09-30,2.68,1.33,32.95,28.39,0.7,0.17,28.22,0.09,1.28,142.82,19.41,141.34,178.84
DTLK,2014-09-30,24.64,0.68,53.99,2.78,0.65,0.52,53.4,0.46,1.28,195.28,24.18,79.01,8.21
CPWR,2014-09-30,-5.83,1.16,26.71,32.74,0.45,0.1,22.0,-0.26,0.93,53.43,8.94,101.98,155.86
CROX,2014-09-30,18.66,0.2,42.97,0.38,0.51,1.09,44.18,0.42,0.88,89.17,13.6,66.02,78.87
CGNX,2014-09-30,17.18,1.33,31.92,30.19,1.18,0.28,27.02,0.64,2.55,408.52,38.44,142.47,51.85
CTB,2014-09-30,-6.85,1.73,40.16,32.52,0.49,0.11,34.38,-0.2,0.78,81.23,12.63,151.38,236.29
CSS,2014-09-30,-12.48,1.4,31.31,34.73,0.29,0.06,25.83,-0.48,0.58,24.19,4.43,91.27,176.22
DWA,2014-09-30,-11.64,0.85,37.18,9.12,0.04,0.02,35.5,-0.33,0.07,-23.33,-5.18,30.84,90.29
DEPO,2014-09-30,14.72,1.54,53.13,14.64,0.72,0.25,49.6,0.3,1.42,247.6,28.3,195.4,229.63
DY,2014-09-30,6.98,1.2,38.23,17.21,0.67,0.21,34.89,0.2,1.12,149.67,20.08,113.23,131.17
SATS,2014-09-30,6.34,1.19,32.46,23.42,0.76,0.21,28.51,0.22,1.29,164.14,21.44,137.95,132.0
RDEN,2014-09-30,-3.86,1.25,41.6,15.84,0.37,0.12,38.31,-0.1,0.6,42.23,7.3,76.13,115.92
EBF,2014-09-30,-18.65,1.49,29.69,43.8,0.14,0.03,23.17,-0.81,0.27,0.07,0.01,103.06,211.66
FNSR,2014-09-30,-3.44,2.0,58.81,20.11,0.46,0.14,54.19,-0.06,0.85,71.8,11.43,135.46,219.8
BUSE,2014-09-30,-6.23,1.05,25.3,30.2,0.39,0.09,21.15,-0.29,0.74,41.28,7.16,90.68,130.65
EXTR,2014-09-30,-2.34,1.5,45.2,19.13,0.46,0.14,41.17,-0.06,0.74,71.07,11.34,130.49,179.54
FFBC,2014-09-30,-3.23,1.04,22.56,37.07,0.57,0.12,17.9,-0.18,0.94,67.22,10.83,88.07,105.52
FHCO,2014-09-30,-13.43,1.0,35.19,14.15,0.06,0.02,32.6,-0.41,0.1,-18.52,-4.01,46.41,140.41
FFIC,2014-09-30,1.71,0.88,20.99,31.04,0.73,0.17,17.5,0.1,1.22,93.06,14.06,93.61,100.31
FVE,2014-09-30,-8.59,1.31,46.29,13.92,0.25,0.09,43.14,-0.2,0.36,3.01,0.59,110.84,257.02
FCFS,2014-09-30,13.4,0.89,25.61,21.1,1.06,0.3,22.8,0.59,1.54,226.8,26.72,131.27,90.51
FTK,2014-09-30,48.1,1.88,78.62,9.94,0.98,0.41,75.5,0.64,2.32,1165.53,66.13,236.79,205.0
FRF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GNE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GERN,2014-09-30,-18.78,1.94,92.48,7.7,0.12,0.06,89.71,-0.21,0.26,-69.51,-21.15,67.31,331.47
BGC,2014-09-30,-35.51,1.62,38.56,30.82,-0.27,-0.07,33.1,-1.07,-0.38,-59.94,-16.72,69.62,316.1
GHM,2014-09-30,-8.97,1.85,37.99,41.22,0.51,0.11,31.2,-0.29,1.08,88.97,13.57,139.96,190.97
GEOS,2014-09-30,-2.44,2.38,53.89,34.03,0.63,0.14,47.41,-0.05,1.25,172.16,22.17,179.46,253.3
HNT,2014-09-30,11.19,1.08,34.77,16.74,0.8,0.26,31.74,0.35,1.37,199.42,24.52,121.78,86.87
HALO,2014-09-30,-3.38,1.59,56.3,14.01,0.38,0.13,52.8,-0.06,0.51,27.99,5.06,105.69,178.89
HGG,2014-09-30,-24.32,1.39,56.92,10.47,-0.05,-0.02,54.11,-0.45,-0.08,-62.75,-17.92,23.29,221.64
ONE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUN,2014-09-30,-3.3,2.34,41.79,54.51,0.78,0.14,33.26,-0.1,1.24,228.41,26.85,217.12,280.38
IACI,2014-09-30,17.4,0.64,22.28,14.32,1.22,0.43,21.17,0.82,2.5,243.22,27.97,111.35,43.36
IPI,2014-09-30,-25.78,1.75,42.08,30.15,0.03,0.01,36.54,-0.71,0.04,-32.23,-7.49,81.22,218.32
IHS,2014-09-30,10.31,0.65,21.75,15.69,0.94,0.31,20.49,0.5,1.37,144.85,19.61,95.23,62.57
IBOC,2014-09-30,-12.33,1.79,31.7,55.93,0.48,0.09,23.52,-0.52,0.91,69.58,11.14,132.45,198.74
IVC,2014-09-30,-27.86,1.4,34.65,28.43,-0.18,-0.05,29.78,-0.94,-0.28,-46.23,-11.67,71.02,250.36
LTM,2014-09-30,-2.26,1.28,34.01,24.65,0.51,0.14,29.75,-0.08,0.87,79.82,12.45,122.39,182.2
IPCM,2014-09-30,-7.74,1.38,35.97,25.66,0.37,0.1,31.42,-0.25,0.58,42.42,7.33,96.03,152.62
MTW,2014-09-30,-13.78,3.27,61.94,48.57,0.59,0.11,53.57,-0.26,1.09,154.06,20.5,251.23,363.87
ICPT,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KVHI,2014-09-30,-10.08,1.16,33.87,20.54,0.23,0.07,30.27,-0.33,0.56,13.31,2.53,93.02,171.33
IRBT,2014-09-30,2.53,1.69,46.44,23.24,0.62,0.17,41.71,0.06,1.22,147.36,19.86,175.31,221.11
LPNT,2014-09-30,6.44,0.99,24.41,28.96,0.89,0.22,20.57,0.31,1.51,155.62,20.65,114.17,106.15
KYTH,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LNN,2014-09-30,-0.21,1.21,31.91,25.19,0.58,0.15,27.74,-0.01,1.21,97.09,14.53,113.32,139.33
LDR,2014-09-30,-16.15,0.82,23.18,22.0,-0.15,-0.04,20.61,-0.78,-0.26,-26.27,-5.91,37.5,142.95
LLNW,2014-09-30,-24.04,1.57,48.36,18.46,0.0,0.0,44.32,-0.54,0.01,-42.49,-10.47,95.79,296.59
MAN,2014-09-30,-22.94,2.27,35.68,70.93,0.34,0.05,25.56,-0.9,0.57,34.27,6.07,173.87,319.38
MN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SHOO,2014-09-30,7.32,1.33,35.47,24.63,0.78,0.21,31.11,0.24,1.52,195.51,24.2,130.09,116.51
EBSB,2014-09-30,-0.53,0.8,32.65,10.61,0.36,0.15,30.98,-0.02,0.3,24.24,4.44,93.61,172.15
MCHX,2014-09-30,-4.15,1.21,54.85,8.48,0.26,0.12,52.54,-0.08,0.38,-6.78,-1.39,78.04,198.7
MTDR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
